date,close,slow_ma_130SMA,fast_ma_44SMA
2021-05-28,35697.60546875,49847.58670372596,50388.65758167614
2021-05-29,34616.06640625,49836.4041015625,49736.43155184659
2021-05-30,35678.12890625,49837.40701622596,49147.916548295456
2021-05-31,37332.85546875,49887.46206430288,48617.21280184659
2021-06-01,36684.92578125,49915.763326322114,48173.32057883523
2021-06-02,37575.1796875,49958.12899639423,47760.841352982956
2021-06-03,39208.765625,50011.355048076926,47368.4716796875
2021-06-04,36894.40625,50046.18592247596,46981.84250710227
2021-06-05,35551.95703125,50069.12521033654,46613.426225142044
2021-06-06,35862.37890625,50110.893149038464,46267.260919744316
2021-06-07,33560.70703125,50111.62091346154,45892.484552556816
2021-06-08,33472.6328125,50105.13049879808,45539.4931640625
2021-06-09,37345.12109375,50128.78894230769,45160.47878196023
2021-06-10,36702.59765625,50156.39077524038,44743.87606534091
2021-06-11,37334.3984375,50185.600180288464,44346.369140625
2021-06-12,35552.515625,50185.925,43937.219282670456
2021-06-13,39097.859375,50198.43091947115,43513.30300071023
2021-06-14,40218.4765625,50223.75715144231,43113.085404829544
2021-06-15,40406.26953125,50241.15685096154,42744.33975497159
2021-06-16,38347.0625,50234.08801081731,42315.857244318184
2021-06-17,38053.50390625,50227.55003004808,41968.58371803977
2021-06-18,35787.24609375,50147.47911658654,41476.83913352273
2021-06-19,35615.87109375,50063.900390625,41004.5517578125
2021-06-20,35698.296875,49992.97818509615,40512.322088068184
2021-06-21,31676.693359375,49868.111733774036,39895.79745205966
2021-06-22,32505.66015625,49752.73333834135,39311.10071910511
2021-06-23,33723.02734375,49649.79112079327,38807.99232066761
2021-06-24,34662.4375,49541.67687800481,38307.03466796875
2021-06-25,31637.779296875,49416.23626802885,37909.01748934659
2021-06-26,32186.27734375,49285.36246995192,37510.6103515625
2021-06-27,34649.64453125,49150.751983173075,37164.45374644886
2021-06-28,34434.3359375,49018.094591346155,36884.320756392044
