slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,44,SMA,True,True,2.0,1.0,True,12.0,2014-09-17,2026-04-03,214,6102494.87,551307.51,61025948.67,50.62,10892.034,False,28.04,4.506,10.78,0.198,49.43,-4.27,512.14,-12.0,17,7.9,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,2.0,True,12.0,2014-09-17,2026-04-03,128,7934960.97,734849.01,79350609.73,70.09,10484.491,False,28.91,5.714,29.67,0.188,124.42,-8.85,1548.8,-12.0,48,37.5,BTC-USD,full,quick
100,SMA,44,SMA,True,True,2.0,2.0,True,12.0,2014-09-17,2026-04-03,214,7046992.25,636634.66,70470922.45,61.89,10285.816,False,28.04,3.809,11.26,0.203,54.47,-5.57,512.14,-12.0,33,15.4,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2014-09-17,2026-04-03,152,7013118.7,649478.09,70132186.98,66.72,9734.618,False,29.61,5.083,19.53,0.216,82.12,-6.79,715.19,-12.0,39,25.7,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,2.0,True,12.0,2014-09-17,2026-04-03,205,7183626.26,665268.63,71837262.59,68.35,9732.957,False,28.78,3.336,12.09,0.219,59.98,-7.27,464.34,-12.0,57,27.8,BTC-USD,full,quick
100,SMA,44,SMA,True,True,2.0,1.25,True,12.0,2014-09-17,2026-04-03,214,5817312.06,525543.71,58174120.62,54.57,9630.751,False,28.04,4.227,10.85,0.199,50.69,-4.67,512.14,-12.0,21,9.8,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,1.25,True,12.0,2014-09-17,2026-04-03,152,5007106.35,463703.24,50072063.47,49.6,9348.998,False,33.55,5.231,13.86,0.243,51.07,-4.93,416.67,-12.0,18,11.8,BTC-USD,full,quick
160,SMA,44,SMA,True,True,4.0,2.0,True,9.0,2014-09-17,2026-04-03,160,7398094.51,685130.33,73981945.15,73.37,9338.149,False,25.0,4.57,18.27,0.217,93.55,-6.82,715.19,-9.0,71,44.4,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,1.25,True,9.0,2014-09-17,2026-04-03,205,5704569.02,528294.58,57046690.17,56.73,9312.987,False,28.29,3.694,11.42,0.212,55.32,-5.91,464.34,-9.0,69,33.7,BTC-USD,full,quick
130,SMA,60,SMA,True,True,3.0,1.25,False,2.0,2014-09-17,2026-04-03,128,6421322.23,594672.4,64214222.25,63.97,9295.916,False,33.59,5.774,25.8,0.204,92.9,-8.14,1161.6,-32.04,0,0.0,BTC-USD,full,quick
