allow_longs,allow_shorts,anchor_year,ann_return,atr_entry_enable,atr_entry_len,atr_long_mult,atr_short_mult,atr_sl_enable,atr_sl_len,atr_sl_mult,avg_loss,avg_win,calmar,end_capital,expectancy,fast_ma_len,fast_ma_type,leverage_long,leverage_short,liq_risk,max_dd,max_loss,max_win,period_end,period_start,pl_pct,profit_factor,sharpe_trade,signal_tf,sl_enable,sl_hit_rate,sl_hits,sl_risk_pct,slow_ma_len,slow_ma_type,stage,trades,trail_activate_pct,trail_atr_factor,trail_atr_len,trail_sl_enable,use_fast_ma,win_rate,window_end,window_start
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,2.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,0.5,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,6.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,8.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,9.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,1.25,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,12.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,30,SMA,3.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,44,SMA,3.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
True,True,2021,0.0,False,14,1.7,1.5,False,14,2.5,0.0,0.0,0.0,0.0,0.0,60,SMA,3.0,2.0,False,0.0,0.0,0.0,2021-04-01,2020-04-01,0.0,0.0,0.0,D,True,0.0,0,4.0,160,SMA,coarse,0,5.0,2.0,14,False,True,0.0,2021-04-01,2020-04-01
