slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,atr_sl_enable,atr_sl_len,atr_sl_mult,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
130,SMA,60,SMA,True,True,True,4.0,1.0,False,9.0,True,20,3.0,D,2021-04-14,2026-04-03,68,945.52,193.26,10455.25,72.76,2.656,False,27.94,2.43,8.94,0.2,54.34,-8.67,208.81,-34.73,2,2.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.0,False,9.0,True,20,2.0,D,2021-04-14,2026-04-03,92,774.38,158.72,8743.78,59.84,2.653,False,22.83,2.323,5.43,0.167,41.76,-5.32,167.89,-26.08,5,5.4,BTC-USD,2021_default,atr_quick
100,SMA,60,SMA,True,True,True,3.0,1.0,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,93,906.44,183.52,10064.41,69.2,2.652,False,23.66,2.221,5.67,0.175,43.62,-6.08,156.61,-22.27,17,18.3,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,True,True,2.0,2.0,False,9.0,True,14,3.0,D,2021-04-14,2026-04-03,107,870.25,176.2,9702.54,66.51,2.649,False,24.3,2.001,4.42,0.172,36.34,-5.83,111.92,-20.48,1,0.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,True,True,2.0,2.0,False,9.0,True,20,3.0,D,2021-04-14,2026-04-03,107,866.67,175.47,9666.7,66.51,2.638,False,24.3,2.0,4.41,0.172,36.34,-5.83,111.92,-20.48,1,0.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.0,False,9.0,True,20,2.0,D,2021-04-14,2026-04-03,92,889.68,182.35,9896.79,69.99,2.605,False,22.83,2.443,7.22,0.168,53.55,-6.48,223.85,-34.78,5,5.4,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.0,False,9.0,True,14,2.0,D,2021-04-14,2026-04-03,92,765.95,156.99,8659.54,60.36,2.601,False,22.83,2.319,5.42,0.166,41.76,-5.33,167.89,-27.09,5,5.4,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.0,False,9.0,True,10,2.0,D,2021-04-14,2026-04-03,92,774.94,158.84,8749.41,61.31,2.591,False,22.83,2.328,5.44,0.167,41.76,-5.3,167.89,-28.74,4,4.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,3.0,2.0,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,107,809.7,165.5,9097.02,64.42,2.569,False,25.23,1.975,4.84,0.163,38.89,-6.65,168.37,-20.31,15,14.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,92,613.1,125.67,7131.02,49.04,2.563,False,23.91,2.231,3.81,0.171,28.89,-4.07,111.92,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,28,3.5,D,2021-04-14,2026-04-03,92,613.1,125.67,7131.02,49.04,2.563,False,23.91,2.231,3.81,0.171,28.89,-4.07,111.92,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,7,2.0,D,2021-04-14,2026-04-03,107,667.73,136.48,7677.33,53.26,2.562,False,26.17,1.906,3.59,0.166,28.89,-5.37,112.25,-17.84,6,5.6,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,92,604.99,124.0,7049.85,48.52,2.556,False,23.91,2.222,3.8,0.17,28.89,-4.09,111.92,-17.36,2,2.2,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,True,True,2.0,2.0,False,9.0,True,28,3.5,D,2021-04-14,2026-04-03,107,838.51,169.77,9385.13,66.51,2.553,False,24.3,1.989,4.39,0.171,36.34,-5.86,111.92,-20.48,1,0.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,92,604.26,123.85,7042.58,48.55,2.551,False,23.91,2.221,3.8,0.17,28.89,-4.09,111.92,-17.36,2,2.2,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,92,603.79,123.76,7037.91,48.61,2.546,False,23.91,2.221,3.8,0.17,28.89,-4.09,111.92,-17.36,2,2.2,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,92,603.01,123.6,7030.14,48.6,2.543,False,23.91,2.22,3.8,0.17,28.89,-4.09,111.92,-17.36,2,2.2,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.0,False,9.0,True,14,2.0,D,2021-04-14,2026-04-03,92,874.99,179.34,9749.95,70.59,2.541,False,22.83,2.439,7.21,0.168,53.55,-6.49,223.85,-36.12,5,5.4,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,268.95,60.34,3689.53,23.83,2.532,False,31.03,3.284,7.51,0.247,34.79,-4.77,111.92,-17.11,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,268.95,60.34,3689.53,23.83,2.532,False,31.03,3.284,7.51,0.247,34.79,-4.77,111.92,-17.11,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,268.95,60.34,3689.53,23.83,2.532,False,31.03,3.284,7.51,0.247,34.79,-4.77,111.92,-17.11,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,60,SMA,True,True,True,3.0,1.25,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,93,892.47,180.7,9924.68,71.41,2.53,False,23.66,2.157,5.77,0.175,45.47,-6.53,156.61,-22.27,17,18.3,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,268.07,60.14,3680.7,23.94,2.512,False,31.03,3.277,7.5,0.246,34.79,-4.78,111.92,-17.19,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,268.07,60.14,3680.7,23.94,2.512,False,31.03,3.277,7.5,0.246,34.79,-4.78,111.92,-17.19,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,268.07,60.14,3680.7,23.94,2.512,False,31.03,3.277,7.5,0.246,34.79,-4.78,111.92,-17.19,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,384.69,86.31,4846.88,34.35,2.512,False,31.03,3.284,11.26,0.247,52.19,-7.15,167.89,-25.67,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,384.69,86.31,4846.88,34.35,2.512,False,31.03,3.284,11.26,0.247,52.19,-7.15,167.89,-25.67,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,384.69,86.31,4846.88,34.35,2.512,False,31.03,3.284,11.26,0.247,52.19,-7.15,167.89,-25.67,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,267.61,60.04,3676.1,23.91,2.511,False,31.03,3.273,7.5,0.246,34.79,-4.78,111.92,-17.33,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,267.61,60.04,3676.1,23.91,2.511,False,31.03,3.273,7.5,0.246,34.79,-4.78,111.92,-17.33,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,267.61,60.04,3676.1,23.91,2.511,False,31.03,3.273,7.5,0.246,34.79,-4.78,111.92,-17.33,2,6.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,92,599.02,122.78,6990.16,48.97,2.507,False,23.91,2.216,3.79,0.17,28.89,-4.1,111.92,-17.36,2,2.2,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.0,False,9.0,True,10,2.0,D,2021-04-14,2026-04-03,92,873.97,179.13,9739.68,71.64,2.5,False,22.83,2.444,7.22,0.168,53.55,-6.48,223.85,-38.31,4,4.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.25,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,107,592.07,121.01,6920.7,48.53,2.494,False,25.23,1.979,3.17,0.161,25.43,-4.34,112.25,-13.54,15,14.0,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,382.81,85.88,4828.07,34.5,2.489,False,31.03,3.277,11.25,0.246,52.19,-7.17,167.89,-25.79,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,382.81,85.88,4828.07,34.5,2.489,False,31.03,3.277,11.25,0.246,52.19,-7.17,167.89,-25.79,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,382.81,85.88,4828.07,34.5,2.489,False,31.03,3.277,11.25,0.246,52.19,-7.17,167.89,-25.79,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,381.78,85.65,4817.81,34.46,2.486,False,31.03,3.273,11.25,0.246,52.19,-7.17,167.89,-25.99,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,381.78,85.65,4817.81,34.46,2.486,False,31.03,3.273,11.25,0.246,52.19,-7.17,167.89,-25.99,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,381.78,85.65,4817.81,34.46,2.486,False,31.03,3.273,11.25,0.246,52.19,-7.17,167.89,-25.99,2,6.9,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,107,644.74,131.78,7447.37,53.26,2.474,False,26.17,1.897,3.57,0.165,28.89,-5.4,112.25,-22.29,2,1.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,14,3.0,D,2021-04-14,2026-04-03,92,589.89,120.91,6898.89,49.04,2.466,False,23.91,2.206,3.78,0.169,28.89,-4.12,111.92,-17.36,1,1.1,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,20,3.0,D,2021-04-14,2026-04-03,92,589.55,120.84,6895.51,49.04,2.464,False,23.91,2.206,3.78,0.169,28.89,-4.12,111.92,-17.36,1,1.1,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,107,641.58,131.13,7415.79,53.26,2.462,False,26.17,1.895,3.57,0.165,28.89,-5.4,112.25,-22.63,2,1.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,263.58,59.14,3635.81,24.14,2.45,False,31.03,3.242,7.47,0.245,34.79,-4.83,111.92,-17.99,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,263.58,59.14,3635.81,24.14,2.45,False,31.03,3.242,7.47,0.245,34.79,-4.83,111.92,-17.99,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,263.58,59.14,3635.81,24.14,2.45,False,31.03,3.242,7.47,0.245,34.79,-4.83,111.92,-17.99,2,6.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,4.0,1.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,4.0,1.25,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,4.0,2.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.25,False,9.0,True,7,2.0,D,2021-04-14,2026-04-03,92,735.21,150.69,8352.12,61.64,2.445,False,22.83,2.241,5.48,0.166,43.35,-5.72,167.89,-26.05,3,3.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,10,2.0,D,2021-04-14,2026-04-03,107,635.77,129.95,7357.74,53.26,2.44,False,26.17,1.89,3.56,0.165,28.89,-5.42,112.25,-19.16,7,6.5,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,107,635.68,129.93,7356.75,53.26,2.439,False,26.17,1.893,3.57,0.165,28.89,-5.41,112.25,-23.09,2,1.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,False,9.0,True,7,2.0,D,2021-04-14,2026-04-03,92,847.29,173.67,9472.95,71.33,2.435,False,22.83,2.369,7.27,0.168,55.14,-6.89,223.85,-34.73,3,3.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.25,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,583.39,119.24,6833.88,49.14,2.426,False,27.1,1.976,3.18,0.161,23.76,-4.47,112.25,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.25,False,9.0,True,28,3.5,D,2021-04-14,2026-04-03,107,583.39,119.24,6833.88,49.14,2.426,False,27.1,1.976,3.18,0.161,23.76,-4.47,112.25,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
100,SMA,60,SMA,True,True,True,4.0,1.0,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,93,929.58,188.21,10295.76,77.62,2.425,False,23.66,2.296,7.44,0.173,55.69,-7.52,208.81,-29.69,17,18.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,3.0,2.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,772.34,157.86,8723.36,65.1,2.425,False,27.1,1.97,4.85,0.162,36.34,-6.86,168.37,-26.05,0,0.0,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,3.0,2.0,False,9.0,True,28,3.5,D,2021-04-14,2026-04-03,107,772.34,157.86,8723.36,65.1,2.425,False,27.1,1.97,4.85,0.162,36.34,-6.86,168.37,-26.05,0,0.0,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,373.07,83.7,4730.68,34.77,2.407,False,31.03,3.242,11.2,0.245,52.19,-7.24,167.89,-26.98,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,373.07,83.7,4730.68,34.77,2.407,False,31.03,3.242,11.2,0.245,52.19,-7.24,167.89,-26.98,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,29,373.07,83.7,4730.68,34.77,2.407,False,31.03,3.242,11.2,0.245,52.19,-7.24,167.89,-26.98,2,6.9,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,20,2.5,D,2021-04-14,2026-04-03,107,625.78,127.91,7257.8,53.26,2.401,False,26.17,1.888,3.55,0.164,28.89,-5.42,112.25,-23.83,2,1.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,257.17,57.7,3571.74,24.42,2.363,False,31.03,3.193,7.42,0.243,34.79,-4.9,111.92,-19.14,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,257.17,57.7,3571.74,24.42,2.363,False,31.03,3.193,7.42,0.243,34.79,-4.9,111.92,-19.14,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,257.17,57.7,3571.74,24.42,2.363,False,31.03,3.193,7.42,0.243,34.79,-4.9,111.92,-19.14,2,6.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.25,False,9.0,True,20,2.0,D,2021-04-14,2026-04-03,92,704.84,144.47,8048.35,61.42,2.352,False,22.83,2.221,5.44,0.165,43.35,-5.77,167.89,-26.08,5,5.4,BTC-USD,2021_default,atr_quick
100,SMA,60,SMA,True,True,True,4.0,1.25,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,93,915.28,185.31,10152.82,79.23,2.339,False,23.66,2.239,7.53,0.174,57.54,-7.96,208.81,-29.69,17,18.3,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,False,9.0,True,20,2.0,D,2021-04-14,2026-04-03,92,810.97,166.22,9109.66,71.12,2.337,False,22.83,2.351,7.23,0.167,55.14,-6.94,223.85,-34.78,5,5.4,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.25,False,9.0,True,10,2.0,D,2021-04-14,2026-04-03,92,711.87,145.91,8118.66,62.77,2.324,False,22.83,2.23,5.46,0.165,43.35,-5.75,167.89,-28.74,4,4.3,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.25,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,92,543.19,111.33,6431.86,48.15,2.312,False,22.83,2.108,3.79,0.166,31.56,-4.43,111.92,-13.54,10,10.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,3.0,1.25,False,9.0,True,14,2.0,D,2021-04-14,2026-04-03,92,696.99,142.86,7969.92,61.84,2.31,False,22.83,2.218,5.43,0.165,43.35,-5.78,167.89,-27.09,5,5.4,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.0,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,107,528.76,108.07,6287.59,47.1,2.295,False,25.23,1.994,3.01,0.156,23.93,-4.05,112.25,-13.54,15,14.0,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,359.2,80.59,4592.05,35.15,2.293,False,31.03,3.193,11.12,0.243,52.19,-7.36,167.89,-28.71,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,1.25,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,359.2,80.59,4592.05,35.15,2.293,False,31.03,3.193,11.12,0.243,52.19,-7.36,167.89,-28.71,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,3.0,2.0,False,9.0,True,28,2.5,D,2021-04-14,2026-04-03,29,359.2,80.59,4592.05,35.15,2.293,False,31.03,3.193,11.12,0.243,52.19,-7.36,167.89,-28.71,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,448.01,100.51,5480.06,43.93,2.288,False,31.03,3.284,15.02,0.247,69.58,-9.54,223.85,-34.23,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.25,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,448.01,100.51,5480.06,43.93,2.288,False,31.03,3.284,15.02,0.247,69.58,-9.54,223.85,-34.23,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,2.0,False,9.0,True,10,2.5,D,2021-04-14,2026-04-03,29,448.01,100.51,5480.06,43.93,2.288,False,31.03,3.284,15.02,0.247,69.58,-9.54,223.85,-34.23,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,60,SMA,True,True,True,2.0,1.0,False,9.0,True,14,1.5,D,2021-04-14,2026-04-03,93,656.43,132.91,7564.34,58.11,2.287,False,23.66,2.101,3.91,0.176,31.54,-4.65,104.41,-14.85,17,18.3,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,False,9.0,True,14,2.0,D,2021-04-14,2026-04-03,92,797.35,163.43,8973.49,71.69,2.28,False,22.83,2.347,7.22,0.167,55.14,-6.95,223.85,-36.12,5,5.4,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,False,9.0,True,20,3.0,D,2021-04-14,2026-04-03,107,599.75,122.59,6997.54,53.98,2.271,False,26.17,1.874,3.53,0.163,28.89,-5.46,112.25,-24.78,1,0.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,False,9.0,True,10,2.0,D,2021-04-14,2026-04-03,92,803.76,164.74,9037.55,72.71,2.266,False,22.83,2.355,7.24,0.167,55.14,-6.92,223.85,-38.31,4,4.3,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,444.91,99.82,5449.14,44.11,2.263,False,31.03,3.277,15.0,0.246,69.58,-9.56,223.85,-34.38,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.25,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,444.91,99.82,5449.14,44.11,2.263,False,31.03,3.277,15.0,0.246,69.58,-9.56,223.85,-34.38,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,2.0,False,9.0,True,7,2.5,D,2021-04-14,2026-04-03,29,444.91,99.82,5449.14,44.11,2.263,False,31.03,3.277,15.0,0.246,69.58,-9.56,223.85,-34.38,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,443.14,99.42,5431.37,44.06,2.256,False,31.03,3.273,15.0,0.246,69.58,-9.57,223.85,-34.66,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,1.25,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,443.14,99.42,5431.37,44.06,2.256,False,31.03,3.273,15.0,0.246,69.58,-9.57,223.85,-34.66,2,6.9,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,4.0,2.0,False,9.0,True,14,2.5,D,2021-04-14,2026-04-03,29,443.14,99.42,5431.37,44.06,2.256,False,31.03,3.273,15.0,0.246,69.58,-9.57,223.85,-34.66,2,6.9,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,False,9.0,True,7,2.0,D,2021-04-14,2026-04-03,92,523.75,107.35,6237.55,47.67,2.252,False,22.83,2.155,3.67,0.164,29.96,-4.11,111.92,-17.36,3,3.3,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.0,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,524.95,107.3,6249.48,47.73,2.248,False,27.1,1.993,3.02,0.156,22.36,-4.17,112.25,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
130,SMA,30,SMA,True,True,True,2.0,1.0,False,9.0,True,28,3.5,D,2021-04-14,2026-04-03,107,524.95,107.3,6249.48,47.73,2.248,False,27.1,1.993,3.02,0.156,22.36,-4.17,112.25,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,9.0,True,14,3.0,D,2021-04-14,2026-04-03,29,254.0,56.99,3540.02,25.64,2.223,False,31.03,3.166,7.39,0.242,34.79,-4.95,111.92,-18.54,1,3.4,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,1.25,False,9.0,True,14,3.0,D,2021-04-14,2026-04-03,29,254.0,56.99,3540.02,25.64,2.223,False,31.03,3.166,7.39,0.242,34.79,-4.95,111.92,-18.54,1,3.4,BTC-USD,2021_default,atr_quick
100,SMA,44,SMA,True,False,True,2.0,2.0,False,9.0,True,14,3.0,D,2021-04-14,2026-04-03,29,254.0,56.99,3540.02,25.64,2.223,False,31.03,3.166,7.39,0.242,34.79,-4.95,111.92,-18.54,1,3.4,BTC-USD,2021_default,atr_quick
160,SMA,44,SMA,True,True,True,2.0,1.25,False,9.0,False,14,2.5,D,2021-04-14,2026-04-03,92,557.24,114.21,6572.36,51.42,2.221,False,23.91,2.111,3.83,0.167,30.41,-4.53,111.92,-17.36,0,0.0,BTC-USD,2021_default,atr_quick
