allow_longs,allow_shorts,anchor_year,ann_return,atr_entry_enable,atr_entry_len,atr_long_mult,atr_short_mult,atr_sl_enable,atr_sl_len,atr_sl_mult,avg_loss,avg_win,calmar,end_capital,expectancy,fast_ma_len,fast_ma_type,leverage_long,leverage_short,liq_risk,max_dd,max_loss,max_win,period_end,period_start,pl_pct,profit_factor,sharpe_trade,signal_tf,sl_enable,sl_hit_rate,sl_hits,sl_risk_pct,slow_ma_len,slow_ma_type,stage,trades,trail_activate_pct,trail_atr_factor,trail_atr_len,trail_sl_enable,use_fast_ma,win_rate,window_end,window_start
True,True,2022,-28.55,False,14,1.7,1.5,False,14,2.5,-3.95,20.12,-0.595,733.5,-0.94,60,EMA,4.0,1.25,False,47.96,-4.0,31.95,2022-04-01,2021-04-01,-26.65,0.727,-0.104,D,True,83.3,20,4.0,100,EMA,coarse,24,5.0,2.0,14,False,True,12.5,2022-04-01,2021-04-01
True,True,2022,-30.5,False,14,1.7,1.5,False,14,2.5,-4.0,1.58,-1.141,732.76,-3.38,44,SMA,4.0,1.0,False,26.72,-4.0,1.58,2022-04-01,2021-04-01,-26.72,0.049,-1.819,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-30.5,False,14,1.7,1.5,False,14,2.5,-4.0,1.58,-1.141,732.76,-3.38,44,SMA,4.0,1.25,False,26.72,-4.0,1.58,2022-04-01,2021-04-01,-26.72,0.049,-1.819,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-30.5,False,14,1.7,1.5,False,14,2.5,-4.0,1.58,-1.141,732.76,-3.38,44,SMA,4.0,2.0,False,26.72,-4.0,1.58,2022-04-01,2021-04-01,-26.72,0.049,-1.819,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-31.6,False,14,1.7,1.5,False,14,2.5,-4.43,24.66,-0.899,732.7,-0.64,60,EMA,2.0,0.5,False,35.13,-8.0,60.22,2022-04-01,2021-04-01,-26.73,0.834,-0.046,D,True,30.4,7,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,13.04,2022-04-01,2021-04-01
True,True,2022,-30.56,False,14,1.7,1.5,False,14,2.5,-6.67,13.86,-0.726,732.25,-1.93,30,SMA,4.0,1.25,False,42.09,-9.0,20.76,2022-04-01,2021-04-01,-26.77,0.623,-0.194,D,True,46.2,6,9.0,130,SMA,coarse,13,5.0,2.0,14,False,True,23.08,2022-04-01,2021-04-01
True,True,2022,-30.83,False,14,1.7,1.5,False,14,2.5,-4.0,1.18,-1.141,729.91,-3.42,44,SMA,3.0,1.0,False,27.01,-4.0,1.18,2022-04-01,2021-04-01,-27.01,0.037,-1.982,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-30.83,False,14,1.7,1.5,False,14,2.5,-4.0,1.18,-1.141,729.91,-3.42,44,SMA,3.0,1.25,False,27.01,-4.0,1.18,2022-04-01,2021-04-01,-27.01,0.037,-1.982,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-30.83,False,14,1.7,1.5,False,14,2.5,-4.0,1.18,-1.141,729.91,-3.42,44,SMA,3.0,2.0,False,27.01,-4.0,1.18,2022-04-01,2021-04-01,-27.01,0.037,-1.982,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-31.12,False,14,1.7,1.5,False,14,2.5,-7.68,17.44,-0.984,727.35,-2.66,30,EMA,4.0,1.25,False,31.61,-8.0,19.28,2022-04-01,2021-04-01,-27.26,0.568,-0.249,D,True,70.0,7,8.0,130,SMA,coarse,10,5.0,2.0,14,False,True,20.0,2022-04-01,2021-04-01
True,True,2022,-31.15,False,14,1.7,1.5,False,14,2.5,-4.0,0.79,-1.141,727.07,-3.47,44,SMA,2.0,1.0,False,27.29,-4.0,0.79,2022-04-01,2021-04-01,-27.29,0.025,-2.173,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-31.15,False,14,1.7,1.5,False,14,2.5,-4.0,0.79,-1.141,727.07,-3.47,44,SMA,2.0,1.25,False,27.29,-4.0,0.79,2022-04-01,2021-04-01,-27.29,0.025,-2.173,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-31.15,False,14,1.7,1.5,False,14,2.5,-4.0,0.79,-1.141,727.07,-3.47,44,SMA,2.0,2.0,False,27.29,-4.0,0.79,2022-04-01,2021-04-01,-27.29,0.025,-2.173,D,True,88.9,8,4.0,130,SMA,coarse,9,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-32.99,False,14,1.7,1.5,False,14,2.5,-6.66,34.79,-0.613,726.32,0.55,30,SMA,3.0,1.0,False,53.83,-12.0,112.12,2022-04-01,2021-04-01,-27.37,1.1,0.022,D,True,26.1,6,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,17.39,2022-04-01,2021-04-01
True,True,2022,-31.34,False,14,1.7,1.5,False,14,2.5,-7.1,27.88,-0.713,726.26,-0.54,44,SMA,2.0,2.0,False,43.94,-9.0,74.75,2022-04-01,2021-04-01,-27.37,0.906,-0.026,D,True,56.2,9,9.0,160,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2022-04-01,2021-04-01
True,True,2022,-28.05,False,14,1.7,1.5,False,14,2.5,-7.51,29.33,-0.381,725.08,1.38,30,SMA,4.0,0.5,False,73.53,-12.0,149.49,2022-04-01,2021-04-01,-27.49,1.242,0.046,D,True,34.5,10,12.0,100,EMA,coarse,29,5.0,2.0,14,False,True,24.14,2022-04-01,2021-04-01
True,True,2022,-31.38,False,14,1.7,1.5,False,14,2.5,-5.5,16.65,-1.111,725.05,-2.1,30,SMA,3.0,2.0,False,28.26,-6.0,25.2,2022-04-01,2021-04-01,-27.5,0.55,-0.229,D,True,76.9,10,6.0,130,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2022-04-01,2021-04-01
True,True,2022,-31.38,False,14,1.7,1.5,False,14,2.5,-5.5,16.65,-1.111,725.05,-2.1,30,SMA,4.0,2.0,False,28.26,-6.0,25.2,2022-04-01,2021-04-01,-27.5,0.55,-0.229,D,True,76.9,10,6.0,130,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2022-04-01,2021-04-01
True,True,2022,-31.52,False,14,1.7,1.5,False,14,2.5,-5.82,51.25,-0.738,724.72,-0.12,60,EMA,3.0,2.0,False,42.7,-6.0,90.33,2022-04-01,2021-04-01,-27.53,0.978,-0.005,D,True,85.0,17,6.0,160,EMA,coarse,20,5.0,2.0,14,False,True,10.0,2022-04-01,2021-04-01
True,True,2022,-29.5,False,14,1.7,1.5,False,14,2.5,-7.86,28.56,-0.512,724.59,0.05,44,EMA,2.0,1.0,False,57.65,-12.0,74.24,2022-04-01,2021-04-01,-27.54,1.009,0.003,D,True,34.8,8,12.0,100,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2022-04-01,2021-04-01
True,True,2022,-29.49,False,14,1.7,1.5,False,14,2.5,-8.37,31.07,-0.517,724.64,0.21,44,EMA,2.0,1.25,False,57.1,-12.0,74.24,2022-04-01,2021-04-01,-27.54,1.032,0.01,D,True,39.1,9,12.0,100,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2022-04-01,2021-04-01
True,True,2022,-33.41,False,14,1.7,1.5,False,14,2.5,-8.16,48.42,-0.625,722.81,0.78,44,SMA,3.0,2.0,False,53.46,-9.0,112.12,2022-04-01,2021-04-01,-27.72,1.113,0.027,D,True,73.7,14,9.0,160,SMA,coarse,19,5.0,2.0,14,False,True,15.79,2022-04-01,2021-04-01
True,True,2022,-33.57,False,14,1.7,1.5,False,14,2.5,-8.62,50.89,-0.547,721.52,1.73,30,SMA,4.0,2.0,False,61.36,-12.0,149.49,2022-04-01,2021-04-01,-27.85,1.243,0.051,D,True,43.5,10,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,17.39,2022-04-01,2021-04-01
True,True,2022,-29.87,False,14,1.7,1.5,False,14,2.5,-6.78,23.55,-0.51,721.09,-0.19,44,EMA,2.0,0.5,False,58.58,-12.0,74.24,2022-04-01,2021-04-01,-27.89,0.965,-0.01,D,True,34.8,8,12.0,100,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2022-04-01,2021-04-01
True,True,2022,-31.85,False,14,1.7,1.5,False,14,2.5,-5.95,8.81,-0.891,720.99,-3.0,60,SMA,4.0,0.5,False,35.76,-9.0,12.23,2022-04-01,2021-04-01,-27.9,0.37,-0.425,D,True,40.0,4,9.0,130,SMA,coarse,10,5.0,2.0,14,False,True,20.0,2022-04-01,2021-04-01
True,True,2022,-30.04,False,14,1.7,1.5,False,14,2.5,-7.71,28.8,-0.54,719.5,-0.11,44,EMA,2.0,1.25,False,55.63,-12.0,60.22,2022-04-01,2021-04-01,-28.05,0.982,-0.006,D,True,33.3,8,12.0,100,EMA,coarse,24,5.0,2.0,14,False,True,20.83,2022-04-01,2021-04-01
True,True,2022,-33.84,False,14,1.7,1.5,False,14,2.5,-4.91,25.87,-0.706,719.31,-0.71,44,EMA,2.0,0.5,False,47.89,-9.0,60.22,2022-04-01,2021-04-01,-28.07,0.832,-0.049,D,True,31.8,7,9.0,160,SMA,coarse,22,5.0,2.0,14,False,True,13.64,2022-04-01,2021-04-01
True,True,2022,-31.96,False,14,1.7,1.5,False,14,2.5,-6.73,25.12,-0.844,719.09,-1.83,60,EMA,2.0,1.25,False,37.88,-8.0,36.76,2022-04-01,2021-04-01,-28.09,0.679,-0.141,D,True,61.5,8,8.0,130,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2022-04-01,2021-04-01
True,True,2022,-32.08,False,14,1.7,1.5,False,14,2.5,-3.65,20.95,-0.789,718.1,-2.01,60,SMA,4.0,1.25,False,40.63,-4.0,20.95,2022-04-01,2021-04-01,-28.19,0.41,-0.314,D,True,80.0,12,4.0,130,EMA,coarse,15,5.0,2.0,14,False,True,6.67,2022-04-01,2021-04-01
True,True,2022,-32.41,False,14,1.7,1.5,False,14,2.5,-6.0,24.97,-0.83,716.06,-2.9,30,EMA,3.0,2.0,False,39.04,-6.0,24.97,2022-04-01,2021-04-01,-28.39,0.462,-0.296,D,True,90.0,9,6.0,130,SMA,coarse,10,5.0,2.0,14,False,True,10.0,2022-04-01,2021-04-01
True,True,2022,-32.41,False,14,1.7,1.5,False,14,2.5,-6.0,24.97,-0.83,716.06,-2.9,30,EMA,4.0,2.0,False,39.04,-6.0,24.97,2022-04-01,2021-04-01,-28.39,0.462,-0.296,D,True,90.0,9,6.0,130,SMA,coarse,10,5.0,2.0,14,False,True,10.0,2022-04-01,2021-04-01
True,True,2022,-33.56,False,14,1.7,1.5,False,14,2.5,-5.16,29.25,-0.809,716.07,-0.68,60,EMA,2.0,1.0,False,41.48,-6.0,60.22,2022-04-01,2021-04-01,-28.39,0.85,-0.047,D,True,65.2,15,6.0,160,SMA,coarse,23,5.0,2.0,14,False,True,13.04,2022-04-01,2021-04-01
True,True,2022,-32.52,False,14,1.7,1.5,False,14,2.5,-8.36,46.71,-0.562,715.99,0.34,44,EMA,3.0,2.0,False,57.86,-12.0,90.33,2022-04-01,2021-04-01,-28.4,1.048,0.014,D,True,42.1,8,12.0,160,EMA,coarse,19,5.0,2.0,14,False,True,15.79,2022-04-01,2021-04-01
True,True,2022,-28.99,False,14,1.7,1.5,False,14,2.5,-8.49,32.75,-0.395,715.81,1.46,30,SMA,4.0,1.0,False,73.47,-12.0,149.49,2022-04-01,2021-04-01,-28.42,1.227,0.048,D,True,37.9,11,12.0,100,EMA,coarse,29,5.0,2.0,14,False,True,24.14,2022-04-01,2021-04-01
True,True,2022,-34.35,False,14,1.7,1.5,False,14,2.5,-9.66,37.58,-0.633,715.08,0.28,44,SMA,2.0,2.0,False,54.23,-12.0,74.75,2022-04-01,2021-04-01,-28.49,1.037,0.012,D,True,47.4,9,12.0,160,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2022-04-01,2021-04-01
True,True,2022,-34.37,False,14,1.7,1.5,False,14,2.5,-6.93,44.61,-0.635,714.9,0.1,44,EMA,3.0,1.25,False,54.16,-9.0,90.33,2022-04-01,2021-04-01,-28.51,1.017,0.004,D,True,50.0,11,9.0,160,SMA,coarse,22,5.0,2.0,14,False,True,13.64,2022-04-01,2021-04-01
True,True,2022,-34.96,False,14,1.7,1.5,False,14,2.5,-3.77,60.22,-0.966,714.8,-0.86,44,EMA,2.0,2.0,False,36.18,-4.0,60.22,2022-04-01,2021-04-01,-28.52,0.761,-0.063,D,True,86.4,19,4.0,160,SMA,coarse,22,5.0,2.0,14,False,True,4.55,2022-04-01,2021-04-01
True,True,2022,-32.74,False,14,1.7,1.5,False,14,2.5,-5.07,34.17,-0.739,714.02,-0.94,44,EMA,2.0,2.0,False,44.29,-6.0,60.22,2022-04-01,2021-04-01,-28.6,0.793,-0.062,D,True,63.2,12,6.0,160,EMA,coarse,19,5.0,2.0,14,False,True,10.53,2022-04-01,2021-04-01
True,True,2022,-32.73,False,14,1.7,1.5,False,14,2.5,-8.0,51.06,-0.74,713.25,-2.09,60,SMA,3.0,2.0,False,44.22,-8.0,51.06,2022-04-01,2021-04-01,-28.67,0.709,-0.112,D,True,90.0,9,8.0,130,SMA,coarse,10,5.0,2.0,14,False,True,10.0,2022-04-01,2021-04-01
True,True,2022,-30.94,False,14,1.7,1.5,False,14,2.5,-7.24,26.08,-0.553,711.13,-0.3,44,EMA,2.0,1.0,False,55.94,-12.0,60.22,2022-04-01,2021-04-01,-28.89,0.948,-0.018,D,True,29.2,7,12.0,100,EMA,coarse,24,5.0,2.0,14,False,True,20.83,2022-04-01,2021-04-01
True,True,2022,-34.84,False,14,1.7,1.5,False,14,2.5,-6.59,41.71,-0.666,711.02,-0.01,44,EMA,3.0,1.0,False,52.31,-9.0,90.33,2022-04-01,2021-04-01,-28.9,0.999,-0.0,D,True,45.5,10,9.0,160,SMA,coarse,22,5.0,2.0,14,False,True,13.64,2022-04-01,2021-04-01
True,True,2022,-33.03,False,14,1.7,1.5,False,14,2.5,-7.94,17.63,-0.77,710.59,-2.82,60,SMA,4.0,1.0,False,42.91,-9.0,24.47,2022-04-01,2021-04-01,-28.94,0.555,-0.248,D,True,60.0,6,9.0,130,SMA,coarse,10,5.0,2.0,14,False,True,20.0,2022-04-01,2021-04-01
True,True,2022,-34.89,False,14,1.7,1.5,False,14,2.5,-7.42,27.95,-0.65,710.56,-0.35,30,EMA,2.0,1.0,False,53.66,-12.0,74.75,2022-04-01,2021-04-01,-28.94,0.941,-0.018,D,True,25.0,5,12.0,160,SMA,coarse,20,5.0,2.0,14,False,True,20.0,2022-04-01,2021-04-01
True,True,2022,-34.93,False,14,1.7,1.5,False,14,2.5,-5.64,114.45,-0.786,710.24,0.36,60,SMA,4.0,2.0,False,44.45,-6.0,114.45,2022-04-01,2021-04-01,-28.98,1.067,0.013,D,True,85.0,17,6.0,160,SMA,coarse,20,5.0,2.0,14,False,True,5.0,2022-04-01,2021-04-01
True,True,2022,-33.09,False,14,1.7,1.5,False,14,2.5,-5.88,35.35,-0.807,709.22,-1.03,44,EMA,2.0,2.0,False,40.98,-8.0,60.22,2022-04-01,2021-04-01,-29.08,0.802,-0.062,D,True,52.9,9,8.0,130,EMA,coarse,17,5.0,2.0,14,False,True,11.76,2022-04-01,2021-04-01
True,True,2022,-35.15,False,14,1.7,1.5,False,14,2.5,-6.2,29.7,-0.871,708.39,-0.81,60,SMA,2.0,1.0,False,40.38,-8.0,57.23,2022-04-01,2021-04-01,-29.16,0.846,-0.052,D,True,45.0,9,8.0,160,SMA,coarse,20,5.0,2.0,14,False,True,15.0,2022-04-01,2021-04-01
True,True,2022,-35.53,False,14,1.7,1.5,False,14,2.5,-3.33,6.76,-0.979,705.28,-1.74,44,SMA,4.0,0.5,False,36.29,-4.0,10.7,2022-04-01,2021-04-01,-29.47,0.38,-0.414,D,True,52.6,10,4.0,160,SMA,coarse,19,5.0,2.0,14,False,True,15.79,2022-04-01,2021-04-01
True,True,2022,-33.75,False,14,1.7,1.5,False,14,2.5,-4.43,7.81,-0.935,704.33,-2.55,60,EMA,3.0,0.5,False,36.1,-6.0,10.22,2022-04-01,2021-04-01,-29.57,0.32,-0.508,D,True,46.2,6,6.0,130,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2022-04-01,2021-04-01
True,True,2022,-33.75,False,14,1.7,1.5,False,14,2.5,-4.43,7.81,-0.935,704.33,-2.55,60,EMA,4.0,0.5,False,36.1,-6.0,10.22,2022-04-01,2021-04-01,-29.57,0.32,-0.508,D,True,46.2,6,6.0,130,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2022-04-01,2021-04-01
True,True,2022,-33.85,False,14,1.7,1.5,False,14,2.5,-3.62,8.9,-0.859,704.34,-2.05,44,SMA,4.0,1.0,False,39.4,-4.0,16.23,2022-04-01,2021-04-01,-29.57,0.352,-0.401,D,True,75.0,12,4.0,160,EMA,coarse,16,5.0,2.0,14,False,True,12.5,2022-04-01,2021-04-01
True,True,2022,-30.18,False,14,1.7,1.5,False,14,2.5,-3.85,13.0,-0.562,704.21,-0.94,30,SMA,4.0,1.25,False,53.72,-4.0,31.95,2022-04-01,2021-04-01,-29.58,0.704,-0.121,D,True,79.3,23,4.0,100,EMA,coarse,29,5.0,2.0,14,False,True,17.24,2022-04-01,2021-04-01
True,True,2022,-33.66,False,14,1.7,1.5,False,14,2.5,-8.4,70.7,-0.63,704.19,0.91,44,EMA,4.0,2.0,False,53.41,-12.0,120.44,2022-04-01,2021-04-01,-29.58,1.122,0.028,D,True,47.1,8,12.0,130,EMA,coarse,17,5.0,2.0,14,False,True,11.76,2022-04-01,2021-04-01
True,True,2022,-33.93,False,14,1.7,1.5,False,14,2.5,-6.4,11.09,-0.809,702.75,-2.36,30,SMA,4.0,1.0,False,41.92,-8.0,16.61,2022-04-01,2021-04-01,-29.72,0.52,-0.279,D,True,53.8,7,8.0,130,SMA,coarse,13,5.0,2.0,14,False,True,23.08,2022-04-01,2021-04-01
True,True,2022,-34.03,False,14,1.7,1.5,False,14,2.5,-3.35,20.95,-0.809,700.91,-1.92,44,EMA,4.0,1.0,False,42.05,-4.0,20.95,2022-04-01,2021-04-01,-29.91,0.391,-0.319,D,True,70.6,12,4.0,130,EMA,coarse,17,5.0,2.0,14,False,True,5.88,2022-04-01,2021-04-01
True,True,2022,-34.14,False,14,1.7,1.5,False,14,2.5,-6.89,53.02,-0.667,699.95,-0.24,60,EMA,3.0,2.0,False,51.15,-8.0,90.33,2022-04-01,2021-04-01,-30.01,0.962,-0.01,D,True,66.7,12,8.0,130,EMA,coarse,18,5.0,2.0,14,False,True,11.11,2022-04-01,2021-04-01
True,True,2022,-34.39,False,14,1.7,1.5,False,14,2.5,-3.66,8.9,-0.864,699.62,-2.09,44,SMA,4.0,1.25,False,39.81,-4.0,16.23,2022-04-01,2021-04-01,-30.04,0.347,-0.409,D,True,75.0,12,4.0,160,EMA,coarse,16,5.0,2.0,14,False,True,12.5,2022-04-01,2021-04-01
True,True,2022,-35.56,False,14,1.7,1.5,False,14,2.5,-4.65,24.66,-0.959,699.19,-0.82,60,EMA,2.0,0.5,False,37.08,-9.0,60.22,2022-04-01,2021-04-01,-30.08,0.796,-0.059,D,True,26.1,6,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,13.04,2022-04-01,2021-04-01
True,True,2022,-36.42,False,14,1.7,1.5,False,14,2.5,-6.65,32.36,-0.837,697.88,-0.8,60,SMA,2.0,1.25,False,43.5,-8.0,57.23,2022-04-01,2021-04-01,-30.21,0.858,-0.05,D,True,55.0,11,8.0,160,SMA,coarse,20,5.0,2.0,14,False,True,15.0,2022-04-01,2021-04-01
True,True,2022,-36.57,False,14,1.7,1.5,False,14,2.5,-7.23,35.83,-0.74,696.61,-0.43,44,SMA,2.0,2.0,False,49.41,-8.0,74.75,2022-04-01,2021-04-01,-30.34,0.929,-0.021,D,True,73.7,14,8.0,160,SMA,coarse,19,5.0,2.0,14,False,True,15.79,2022-04-01,2021-04-01
True,True,2022,-34.75,False,14,1.7,1.5,False,14,2.5,-6.47,11.09,-0.817,695.51,-2.42,30,SMA,4.0,1.0,False,42.52,-9.0,16.61,2022-04-01,2021-04-01,-30.45,0.514,-0.28,D,True,46.2,6,9.0,130,SMA,coarse,13,5.0,2.0,14,False,True,23.08,2022-04-01,2021-04-01
True,True,2022,-36.07,False,14,1.7,1.5,False,14,2.5,-3.72,60.22,-0.924,694.88,-0.94,60,EMA,2.0,1.25,False,39.04,-4.0,60.22,2022-04-01,2021-04-01,-30.51,0.735,-0.071,D,True,82.6,19,4.0,160,SMA,coarse,23,5.0,2.0,14,False,True,4.35,2022-04-01,2021-04-01
True,True,2022,-35.12,False,14,1.7,1.5,False,14,2.5,-8.15,65.34,-0.688,693.24,0.49,60,SMA,4.0,2.0,False,51.02,-9.0,114.45,2022-04-01,2021-04-01,-30.68,1.069,0.016,D,True,76.5,13,9.0,160,EMA,coarse,17,5.0,2.0,14,False,True,11.76,2022-04-01,2021-04-01
True,True,2022,-35.15,False,14,1.7,1.5,False,14,2.5,-4.95,34.17,-0.86,693.02,-1.04,60,EMA,2.0,1.25,False,40.88,-6.0,60.22,2022-04-01,2021-04-01,-30.7,0.767,-0.07,D,True,60.0,12,6.0,160,EMA,coarse,20,5.0,2.0,14,False,True,10.0,2022-04-01,2021-04-01
True,True,2022,-33.04,False,14,1.7,1.5,False,14,2.5,-6.23,20.66,-0.586,691.58,-0.63,44,EMA,2.0,0.5,False,56.4,-12.0,60.22,2022-04-01,2021-04-01,-30.84,0.873,-0.041,D,True,29.2,7,12.0,100,EMA,coarse,24,5.0,2.0,14,False,True,20.83,2022-04-01,2021-04-01
True,True,2022,-36.5,False,14,1.7,1.5,False,14,2.5,-6.8,49.33,-0.696,691.24,0.52,60,EMA,4.0,1.0,False,52.44,-9.0,120.44,2022-04-01,2021-04-01,-30.88,1.087,0.019,D,True,47.8,11,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,13.04,2022-04-01,2021-04-01
True,True,2022,-37.28,False,14,1.7,1.5,False,14,2.5,-8.16,44.95,-0.69,690.74,-0.19,30,EMA,2.0,2.0,False,54.01,-9.0,74.75,2022-04-01,2021-04-01,-30.93,0.972,-0.009,D,True,75.0,15,9.0,160,SMA,coarse,20,5.0,2.0,14,False,True,15.0,2022-04-01,2021-04-01
True,True,2022,-35.42,False,14,1.7,1.5,False,14,2.5,-6.92,19.13,-0.794,689.69,-2.57,44,EMA,4.0,1.0,False,44.59,-8.0,24.47,2022-04-01,2021-04-01,-31.03,0.553,-0.242,D,True,66.7,8,8.0,130,SMA,coarse,12,5.0,2.0,14,False,True,16.67,2022-04-01,2021-04-01
True,True,2022,-36.79,False,14,1.7,1.5,False,14,2.5,-5.4,53.32,-0.906,688.73,-0.29,60,EMA,3.0,1.25,False,40.63,-6.0,90.33,2022-04-01,2021-04-01,-31.13,0.941,-0.014,D,True,73.9,17,6.0,160,SMA,coarse,23,5.0,2.0,14,False,True,8.7,2022-04-01,2021-04-01
True,True,2022,-37.68,False,14,1.7,1.5,False,14,2.5,-6.28,34.57,-0.746,687.45,-0.71,44,EMA,2.0,1.25,False,50.52,-8.0,60.22,2022-04-01,2021-04-01,-31.25,0.869,-0.044,D,True,54.5,12,8.0,160,SMA,coarse,22,5.0,2.0,14,False,True,13.64,2022-04-01,2021-04-01
True,True,2022,-37.85,False,14,1.7,1.5,False,14,2.5,-5.93,31.67,-0.771,686.05,-0.8,44,EMA,2.0,1.0,False,49.08,-8.0,60.22,2022-04-01,2021-04-01,-31.4,0.843,-0.052,D,True,45.5,10,8.0,160,SMA,coarse,22,5.0,2.0,14,False,True,13.64,2022-04-01,2021-04-01
True,True,2022,-35.86,False,14,1.7,1.5,False,14,2.5,-7.68,23.91,-0.755,685.86,-2.42,44,EMA,4.0,1.25,False,47.48,-9.0,30.59,2022-04-01,2021-04-01,-31.41,0.622,-0.188,D,True,58.3,7,9.0,130,SMA,coarse,12,5.0,2.0,14,False,True,16.67,2022-04-01,2021-04-01
True,True,2022,-36.07,False,14,1.7,1.5,False,14,2.5,-4.0,20.95,-0.829,683.0,-2.34,30,EMA,4.0,2.0,False,43.53,-4.0,20.95,2022-04-01,2021-04-01,-31.7,0.374,-0.363,D,True,93.3,14,4.0,130,EMA,coarse,15,5.0,2.0,14,False,True,6.67,2022-04-01,2021-04-01
True,True,2022,-36.07,False,14,1.7,1.5,False,14,2.5,-4.0,20.95,-0.829,683.0,-2.34,60,SMA,4.0,2.0,False,43.53,-4.0,20.95,2022-04-01,2021-04-01,-31.7,0.374,-0.363,D,True,93.3,14,4.0,130,EMA,coarse,15,5.0,2.0,14,False,True,6.67,2022-04-01,2021-04-01
True,True,2022,-36.21,False,14,1.7,1.5,False,14,2.5,-7.63,9.41,-1.141,682.78,-3.85,44,SMA,4.0,1.25,False,31.72,-8.0,17.24,2022-04-01,2021-04-01,-31.72,0.352,-0.452,D,True,66.7,6,8.0,130,SMA,coarse,9,5.0,2.0,14,False,True,22.22,2022-04-01,2021-04-01
True,True,2022,-36.13,False,14,1.7,1.5,False,14,2.5,-3.51,20.95,-0.829,682.5,-2.07,44,EMA,4.0,1.25,False,43.57,-4.0,20.95,2022-04-01,2021-04-01,-31.75,0.373,-0.344,D,True,76.5,13,4.0,130,EMA,coarse,17,5.0,2.0,14,False,True,5.88,2022-04-01,2021-04-01
True,True,2022,-36.43,False,14,1.7,1.5,False,14,2.5,-7.19,55.14,-0.94,680.86,-2.0,44,EMA,3.0,2.0,False,38.74,-8.0,55.14,2022-04-01,2021-04-01,-31.91,0.697,-0.111,D,True,75.0,9,8.0,130,SMA,coarse,12,5.0,2.0,14,False,True,8.33,2022-04-01,2021-04-01
True,True,2022,-36.55,False,14,1.7,1.5,False,14,2.5,-5.26,5.54,-0.952,679.76,-2.77,30,SMA,4.0,0.5,False,38.4,-9.0,8.31,2022-04-01,2021-04-01,-32.02,0.316,-0.477,D,True,30.8,4,9.0,130,SMA,coarse,13,5.0,2.0,14,False,True,23.08,2022-04-01,2021-04-01
True,True,2022,-38.7,False,14,1.7,1.5,False,14,2.5,-7.28,36.47,-0.693,678.98,0.33,30,SMA,3.0,1.25,False,55.87,-12.0,112.12,2022-04-01,2021-04-01,-32.1,1.055,0.013,D,True,30.4,7,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,17.39,2022-04-01,2021-04-01
True,True,2022,-38.02,False,14,1.7,1.5,False,14,2.5,-6.22,39.29,-0.788,678.37,-0.28,60,EMA,3.0,1.0,False,48.25,-8.0,90.33,2022-04-01,2021-04-01,-32.16,0.948,-0.014,D,True,47.8,11,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,13.04,2022-04-01,2021-04-01
True,True,2022,-39.02,False,14,1.7,1.5,False,14,2.5,-8.47,51.43,-0.752,676.31,0.52,60,SMA,4.0,1.25,False,51.87,-12.0,114.45,2022-04-01,2021-04-01,-32.37,1.072,0.018,D,True,35.0,7,12.0,160,SMA,coarse,20,5.0,2.0,14,False,True,15.0,2022-04-01,2021-04-01
