slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,44,SMA,True,True,4.0,2.0,True,9.0,2021-04-14,2026-04-03,101,5308.52,1135.21,54085.17,73.1,15.529,False,22.77,2.898,9.15,0.203,61.37,-6.24,223.85,-9.0,40,39.6,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,1.0,True,4.0,2021-04-14,2026-04-03,101,3823.99,817.75,39239.93,53.37,15.321,False,17.82,3.782,7.37,0.189,56.19,-3.22,223.85,-4.0,58,57.4,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.25,True,6.0,2021-04-14,2026-04-03,63,3335.5,770.58,34354.99,50.72,15.192,False,23.81,3.763,10.71,0.242,61.26,-5.09,208.81,-6.0,35,55.6,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,2.0,True,6.0,2021-04-14,2026-04-03,101,4064.83,869.25,41648.25,57.73,15.056,False,21.78,2.952,7.13,0.207,49.54,-4.67,167.89,-6.0,47,46.5,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2021-04-14,2026-04-03,75,3088.81,713.59,31888.05,47.73,14.951,False,26.67,3.343,9.54,0.214,51.04,-5.55,223.85,-12.0,13,17.3,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,1.0,True,12.0,2021-04-14,2026-04-03,75,2964.25,684.81,30642.5,46.28,14.798,False,26.67,3.461,9.38,0.212,49.46,-5.2,223.85,-12.0,13,17.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,1.0,True,9.0,2021-04-14,2026-04-03,84,3950.2,872.32,40502.04,58.99,14.787,False,22.62,3.408,9.27,0.21,57.99,-4.97,223.85,-9.0,21,25.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.25,True,4.0,2021-04-14,2026-04-03,63,2366.36,546.69,24663.62,39.32,13.905,False,22.22,4.149,8.92,0.232,52.87,-3.64,208.81,-4.0,41,65.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,1.25,True,9.0,2021-04-14,2026-04-03,84,3798.11,838.73,38981.06,61.76,13.581,False,22.62,3.25,9.31,0.21,59.47,-5.35,223.85,-9.0,24,28.6,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,2.0,True,9.0,2021-04-14,2026-04-03,75,3036.43,701.49,31364.32,51.96,13.5,False,24.0,3.119,9.84,0.216,60.34,-6.11,223.85,-9.0,28,37.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,2.0,2.0,True,4.0,2021-04-14,2026-04-03,101,2567.78,549.11,26677.84,42.08,13.05,False,21.78,2.919,5.26,0.215,36.75,-3.51,111.92,-4.0,61,60.4,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,1.25,True,6.0,2021-04-14,2026-04-03,75,2151.94,497.15,22519.42,38.64,12.866,False,24.0,3.361,7.37,0.219,43.71,-4.11,167.89,-6.0,28,37.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,3.0,1.0,True,6.0,2021-04-14,2026-04-03,84,2764.31,610.44,28643.09,49.93,12.225,False,22.62,3.375,7.16,0.215,44.98,-3.9,167.89,-6.0,27,32.1,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.0,True,9.0,2021-04-14,2026-04-03,63,3145.06,726.59,32450.64,59.48,12.216,False,26.98,3.511,10.67,0.24,55.31,-5.82,208.81,-9.0,18,28.6,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.0,True,4.0,2021-04-14,2026-04-03,63,2010.45,464.46,21104.48,38.72,11.994,False,22.22,4.121,8.57,0.225,50.92,-3.53,208.81,-4.0,38,60.3,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,2.0,True,12.0,2021-04-14,2026-04-03,75,2808.09,648.74,29080.87,54.25,11.957,False,25.33,2.967,9.84,0.215,58.62,-6.7,223.85,-12.0,19,25.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,2.0,1.25,True,4.0,2021-04-14,2026-04-03,101,2418.71,517.23,25187.13,43.42,11.913,False,22.77,3.095,4.97,0.217,32.24,-3.07,111.92,-4.0,46,45.5,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,2.0,True,6.0,2021-04-14,2026-04-03,75,2011.51,464.71,21115.07,39.54,11.752,False,22.67,3.146,7.55,0.216,48.83,-4.55,167.89,-6.0,36,48.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,1.0,True,9.0,2021-04-14,2026-04-03,75,1957.33,452.19,20573.32,38.55,11.729,False,26.67,3.307,7.19,0.215,38.67,-4.25,167.89,-9.0,13,17.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.25,True,9.0,2021-04-14,2026-04-03,63,2990.67,690.92,30906.74,60.77,11.369,False,26.98,3.292,10.72,0.239,57.07,-6.41,208.81,-9.0,22,34.9,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,2.0,True,9.0,2021-04-14,2026-04-03,84,3551.01,784.16,36510.06,69.72,11.248,False,22.62,2.961,9.58,0.211,63.92,-6.31,223.85,-9.0,33,39.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,3.0,1.25,True,6.0,2021-04-14,2026-04-03,84,2743.83,605.92,28438.32,54.29,11.161,False,22.62,3.213,7.24,0.215,46.46,-4.23,167.89,-6.0,32,38.1,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,4.0,1.0,True,4.0,2021-04-14,2026-04-03,23,863.44,240.56,9634.43,21.72,11.073,False,21.74,6.905,18.49,0.312,99.43,-4.0,208.81,-4.0,18,78.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,4.0,1.25,True,4.0,2021-04-14,2026-04-03,23,863.44,240.56,9634.43,21.72,11.073,False,21.74,6.905,18.49,0.312,99.43,-4.0,208.81,-4.0,18,78.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,4.0,2.0,True,4.0,2021-04-14,2026-04-03,23,863.44,240.56,9634.43,21.72,11.073,False,21.74,6.905,18.49,0.312,99.43,-4.0,208.81,-4.0,18,78.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,2.0,True,4.0,2021-04-14,2026-04-03,88,2483.65,531.12,25836.55,48.44,10.965,False,19.32,3.098,6.54,0.213,49.99,-3.86,156.61,-4.0,65,73.9,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,1.0,True,12.0,2021-04-14,2026-04-03,101,3291.8,703.94,33917.96,64.71,10.878,False,22.77,2.969,8.33,0.189,55.16,-5.48,223.85,-12.0,19,18.8,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,2.0,1.25,True,4.0,2021-04-14,2026-04-03,75,1316.84,304.22,14168.35,28.25,10.769,False,24.0,3.35,5.34,0.23,31.72,-2.99,111.92,-4.0,34,45.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,3.0,1.0,True,6.0,2021-04-14,2026-04-03,63,2194.42,506.96,22944.17,47.61,10.649,False,26.98,3.491,8.33,0.248,43.25,-4.58,156.61,-6.0,24,38.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,1.0,True,12.0,2021-04-14,2026-04-03,84,2847.08,628.72,29470.82,59.59,10.551,False,22.62,3.138,8.94,0.202,57.99,-5.4,223.85,-12.0,15,17.9,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,2.0,2.0,True,4.0,2021-04-14,2026-04-03,75,1388.35,320.74,14883.47,30.75,10.432,False,22.67,3.241,5.67,0.226,36.14,-3.27,111.92,-4.0,40,53.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,2.0,True,6.0,2021-04-14,2026-04-03,88,3109.26,664.91,32092.63,63.85,10.414,False,21.59,2.829,7.44,0.219,53.28,-5.19,156.61,-6.0,48,54.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,2.0,2.0,True,4.0,2021-04-14,2026-04-03,88,2271.21,485.69,23712.15,48.32,10.051,False,21.59,2.916,5.63,0.234,39.7,-3.75,104.41,-4.0,58,65.9,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2021-04-14,2026-04-03,101,3153.05,674.27,32530.52,67.54,9.984,False,22.77,2.847,8.38,0.189,56.71,-5.87,223.85,-12.0,19,18.8,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,2.0,1.0,True,4.0,2021-04-14,2026-04-03,101,2047.59,437.87,21475.9,43.86,9.983,False,22.77,3.101,4.73,0.21,30.69,-2.92,111.92,-4.0,44,43.6,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,3.0,2.0,True,6.0,2021-04-14,2026-04-03,63,2212.41,511.12,23124.11,51.39,9.946,False,23.81,3.203,8.77,0.248,53.54,-5.22,156.61,-6.0,36,57.1,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,2.0,True,9.0,2021-04-14,2026-04-03,63,2774.18,640.9,28741.81,64.96,9.867,False,25.4,3.016,11.02,0.239,64.91,-7.33,208.81,-9.0,31,49.2,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,2.0,2.0,True,4.0,2021-04-14,2026-04-03,63,1630.24,376.63,17302.38,38.21,9.857,False,23.81,3.484,6.77,0.267,39.88,-3.58,104.41,-4.0,37,58.7,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,1.25,True,4.0,2021-04-14,2026-04-03,101,2137.7,457.14,22377.03,46.82,9.763,False,18.81,3.126,5.63,0.188,43.96,-3.26,167.89,-4.0,56,55.4,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,1.25,True,9.0,2021-04-14,2026-04-03,75,1809.98,418.15,19099.84,43.24,9.671,False,25.33,3.054,7.21,0.213,42.31,-4.7,167.89,-9.0,17,22.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,1.25,True,6.0,2021-04-14,2026-04-03,88,2790.19,596.67,28901.9,62.78,9.504,False,22.73,2.932,7.05,0.215,47.09,-4.72,156.61,-6.0,42,47.7,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2021-04-14,2026-04-03,84,2656.28,586.58,27562.78,62.31,9.413,False,22.62,2.99,8.95,0.201,59.47,-5.81,223.85,-12.0,16,19.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,2.0,1.0,True,4.0,2021-04-14,2026-04-03,75,1127.11,260.39,12271.07,27.84,9.353,False,24.0,3.318,5.06,0.222,30.17,-2.87,111.92,-4.0,31,41.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,3.0,1.25,True,6.0,2021-04-14,2026-04-03,63,2003.64,462.89,21036.41,50.08,9.243,False,25.4,3.277,8.29,0.244,46.98,-4.88,156.61,-6.0,30,47.6,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,2.0,True,4.0,2021-04-14,2026-04-03,101,2270.14,485.46,23701.43,54.05,8.982,False,17.82,2.963,5.92,0.191,50.12,-3.67,167.89,-4.0,71,70.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,1.0,True,6.0,2021-04-14,2026-04-03,88,2543.96,544.02,26439.6,60.83,8.943,False,22.73,2.989,6.87,0.211,45.41,-4.47,156.61,-6.0,36,40.9,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,2.0,True,12.0,2021-04-14,2026-04-03,101,3007.5,643.14,31075.03,72.77,8.838,False,22.77,2.636,8.67,0.191,61.37,-6.86,223.85,-12.0,26,25.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,1.25,True,4.0,2021-04-14,2026-04-03,88,1983.17,424.09,20831.72,49.03,8.649,False,20.45,3.14,6.04,0.205,43.3,-3.55,156.61,-4.0,54,61.4,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,4.0,1.0,True,6.0,2021-04-14,2026-04-03,126,2572.07,550.03,26720.69,64.05,8.588,False,19.84,2.841,6.17,0.163,47.97,-4.18,224.49,-6.0,54,42.9,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,4.0,2.0,True,9.0,2021-04-14,2026-04-03,88,3104.81,663.95,32048.05,78.44,8.465,False,22.73,2.667,9.24,0.208,65.03,-7.17,208.81,-9.0,44,50.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,3.0,2.0,True,4.0,2021-04-14,2026-04-03,63,1425.74,329.38,15257.38,38.93,8.461,False,20.63,3.444,7.22,0.232,49.29,-3.72,156.61,-4.0,43,68.3,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,4.0,2021-04-14,2026-04-03,75,1560.05,360.41,16600.51,42.63,8.455,False,17.33,3.662,7.22,0.191,57.32,-3.28,223.85,-4.0,45,60.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,1.0,True,9.0,2021-04-14,2026-04-03,101,2269.93,485.42,23699.29,57.42,8.454,False,22.77,2.811,6.3,0.189,42.92,-4.5,167.89,-9.0,19,18.8,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,1.0,True,4.0,2021-04-14,2026-04-03,101,1807.99,386.63,19079.86,45.96,8.412,False,18.81,3.134,5.39,0.182,42.08,-3.11,167.89,-4.0,54,53.5,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,4.0,2.0,True,6.0,2021-04-14,2026-04-03,126,2630.75,562.58,27307.55,67.11,8.383,False,18.25,2.609,6.38,0.166,56.7,-4.85,224.49,-6.0,70,55.6,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,4.0,1.25,True,6.0,2021-04-14,2026-04-03,126,2567.93,549.14,26679.33,66.54,8.253,False,19.05,2.734,6.22,0.164,51.5,-4.43,224.49,-6.0,62,49.2,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,2.0,1.25,True,4.0,2021-04-14,2026-04-03,84,1631.92,360.37,17319.16,43.96,8.198,False,22.62,3.195,5.2,0.225,33.44,-3.06,111.92,-4.0,41,48.8,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,4.0,2.0,True,4.0,2021-04-14,2026-04-03,126,2496.95,533.97,25969.53,65.24,8.185,False,16.67,2.816,5.62,0.163,52.25,-3.71,224.49,-4.0,93,73.8,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,1.0,False,2.0,2021-04-14,2026-04-03,101,2672.2,571.44,27722.05,70.79,8.072,False,23.76,2.812,8.42,0.188,55.01,-6.1,223.85,-37.08,0,0.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,2.0,True,4.0,2021-04-14,2026-04-03,75,1643.84,379.77,17438.39,47.21,8.044,False,16.0,3.542,7.55,0.194,65.71,-3.53,223.85,-4.0,51,68.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,2.0,1.25,True,4.0,2021-04-14,2026-04-03,88,1811.88,387.47,19118.84,48.92,7.92,False,22.73,2.94,5.13,0.228,34.2,-3.42,104.41,-4.0,47,53.4,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,1.25,True,12.0,2021-04-14,2026-04-03,75,1571.58,363.07,16715.8,45.93,7.905,False,26.67,2.925,7.06,0.208,40.25,-5.0,167.89,-12.0,10,13.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,2.0,1.25,True,4.0,2021-04-14,2026-04-03,63,1289.4,297.88,13894.05,37.82,7.876,False,25.4,3.371,6.1,0.26,34.16,-3.45,104.41,-4.0,34,54.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,4.0,1.0,True,9.0,2021-04-14,2026-04-03,88,2690.91,575.44,27909.09,73.31,7.85,False,22.73,2.883,8.65,0.2,58.3,-5.95,208.81,-9.0,28,31.8,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,1.0,True,12.0,2021-04-14,2026-04-03,75,1506.29,347.99,16062.88,44.43,7.832,False,26.67,3.025,6.9,0.205,38.67,-4.65,167.89,-12.0,10,13.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,1.25,True,9.0,2021-04-14,2026-04-03,101,2187.9,467.87,22878.98,60.16,7.777,False,22.77,2.682,6.35,0.188,44.48,-4.89,167.89,-9.0,25,24.8,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,4.0,1.25,True,4.0,2021-04-14,2026-04-03,126,2196.09,469.63,22960.86,60.77,7.728,False,17.46,2.93,5.38,0.158,46.78,-3.38,224.49,-4.0,78,61.9,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,3.0,1.0,True,9.0,2021-04-14,2026-04-03,84,1828.99,403.89,19289.88,52.37,7.713,False,22.62,2.953,6.73,0.201,44.98,-4.45,167.89,-9.0,16,19.0,BTC-USD,2021_default,quick
